paper_key,key_type,title,abstract,year,authors,url,source
10.1103/physrevd.90.053006,doi,N$^3$LO Higgs boson and Drell-Yan production at threshold: The one-loop two-emission contribution,"In this paper, we study phenomenologically interesting soft radiation distributions in massless QCD. Specifically, we consider the emission of two soft partons off of a pair of lightlike Wilson lines, in either the fundamental or the adjoint representation, at next-to-leading order. Our results are an essential component of the next-to-next-to-next-to-leading order threshold corrections to both Higgs boson production in the gluon fusion channel and Drell-Yan lepton production. Our calculations are consistent with the recently published results for Higgs boson production. As a nontrivial cross-check on our analysis, we rederive a recent prediction for the Drell-Yan threshold cross section using a completely different strategy. Our results are compact, valid to all orders in the dimensional regularization parameter, and expressed in terms of pure functions.",2014.0,"Ye Li, A. Manteuffel, R. Schabinger, Hua Xing Zhu",https://www.semanticscholar.org/paper/34742abcbbdc80d06866060c9c19bae0abadeb5b,semanticscholar
10.1103/physrevd.91.051301,doi,The three loop soft function for N$^3$LL$^\prime$ gluon fusion Higgs production in SCET,"We derive the three loop soft function for inclusive Higgs production in gluon fusion, and use it to perform the resummation of the Higgs cross section at N$^3$LL$^\prime$ in SCET. We improve the accuracy of the resummation by including contributions of collinear origin. We include finite top, bottom and charm mass effect where available. These results are available through the public code ResHiggs.",2014.0,"M. Bonvini, L. Rottoli",https://www.semanticscholar.org/paper/d38c9f5a22476c990c2cfd0b38499caeb9b003fe,semanticscholar
10.1103/physrevd.92.012004,doi,Constraints on the spin-parity and anomalous HVV couplings of the Higgs boson in proton collisions at 7 and 8 TeV,"The study of the spin-parity and tensor structure of the interactions of the recently discovered Higgs boson is performed using the H → ZZ, Zγ∗, γ∗γ∗ → 4`, H → WW → `ν`ν, and H → γγ decay modes. The full dataset recorded by the CMS experiment during the LHC Run 1 is used, corresponding to an integrated luminosity of up to 5.1 fb−1 at a center-of-mass energy of 7 TeV and up to 19.7 fb−1 at 8 TeV. A wide range of spin-two models is excluded at a 99% confidence level or higher, or at a 99.87% confidence level for the minimal gravity-like couplings, regardless of whether assumptions are made on the production mechanism. Any mixed-parity spin-one state is excluded in the ZZ and WW modes at a greater than 99.999% confidence level. Under the hypothesis that the resonance is a spin-zero boson, the tensor structure of the interactions of the Higgs boson with two vector bosons ZZ, Zγ, γγ, and WW is investigated and limits on eleven anomalous contributions are set. Tighter constraints on anomalous HVV interactions are obtained by combining the HZZ and HWW measurements. All observations are consistent with the expectations for the standard model Higgs boson with the quantum numbers JPC = 0++. Submitted to Physical Review D c © 2014 CERN for the benefit of the CMS Collaboration. CC-BY-3.0 license ∗See Appendix A for the list of collaboration members ar X iv :1 41 1. 34 41 v1 [ he pex ] 1 3 N ov 2 01 4",2014.0,Cms Collaboration,https://www.semanticscholar.org/paper/c240cb98eee1551d69a1a16f6673ed6d5522f03f,semanticscholar
10.1103/physrevd.93.014022,doi,Higgs boson production via gluon fusion: Soft-gluon resummation including mass effects,"We analyze soft and collinear gluon resummation effects at the N$^3$LL level for Standard Model Higgs boson production via gluon fusion $gg\to H$ and the neutral scalar and pseudoscalar Higgs bosons of the minimal supersymmetric extension at the N$^3$LL and NNLL level, respectively. We introduce refinements in the treatment of quark mass effects and subleading collinear gluon effects within the resummation. Soft and collinear gluon resummation effects amount to up to about 5% beyond the fixed-order results for scalar and pseudoscalar Higgs boson production.",2015.0,"T. Schmidt, M. Spira",https://www.semanticscholar.org/paper/fcb5471c46b0fd0a3af9a44f2095c5cbb533ff18,semanticscholar
10.1103/physrevlett.101.039901,doi,"Erratum: Higgs Boson Mass in Supersymmetry to Three Loops [Phys. Rev. Lett.100, 191602 (2008)]",,2008.0,"R. Harlander, P. Kant, L. Mihaila, M. Steinhauser",https://www.semanticscholar.org/paper/baa49e5c23c860b35f22a47f653a4627f5d2e53e,semanticscholar
10.1103/physrevlett.102.162001,doi,Infrared singularities of scattering amplitudes in perturbative QCD.,"An exact formula is derived for the infrared singularities of dimensionally regularized scattering amplitudes in massless QCD with an arbitrary number of loops and legs. It is based on the conjecture that the anomalous-dimension matrix of n-jet operators in soft-collinear effective theory is fully determined by three functions of alpha{s}, which can be extracted from known perturbative results for the quark and gluon form factors. This allows us to predict the three-loop coefficients of all 1/;{k} poles for arbitrary n-parton scattering amplitudes, generalizing existing two-loop results.",2009.0,"T. Becher, M. Neubert",https://www.semanticscholar.org/paper/f92426a5523b01044ad730de19acb29b3ca1f2f8,semanticscholar
10.1103/physrevlett.102.212002,doi,Quark and gluon form factors to three loops.,"We compute the form factors of the photon-quark-anti-quark vertex and the effective vertex of a Higgs-boson and two gluons to three-loop order within massless perturbative quantum chromodynamics. These results provide building blocks for many third-order cross sections. Furthermore, this is the first calculation of complete three-loop vertex corrections.",2009.0,"P. Baikov, K. Chetyrkin, A. Smirnov, V. Smirnov, M. Steinhauser",https://www.semanticscholar.org/paper/2124717efe56b675505b4e3e2d6db7f2a7652848,semanticscholar
10.1103/physrevlett.109.102002,doi,Threshold region for Higgs boson production in gluon fusion.,"We provide a quantitative determination of the effective partonic kinematics for Higgs boson production in gluon fusion in terms of the collider energy at the LHC. We use the result to assess, as a function of the Higgs boson mass, whether the large m(t) approximation is adequate and Sudakov resummation advantageous. We argue that our results hold to all perturbative orders. Based on our results, we conclude that the full inclusion of finite top mass corrections is likely to be important for accurate phenomenology for a light Higgs boson with m(H)~125 GeV at the LHC with √s=14 TeV.",2012.0,"M. Bonvini, S. Forte, G. Ridolfi",https://www.semanticscholar.org/paper/9b1d338a65bbb2a6d6b7c8a214b195b45fadb39b,semanticscholar
10.1103/physrevlett.110.081803,doi,Study of the mass and spin-parity of the Higgs boson candidate via its decays to Z boson pairs.,"A study is presented of the mass and spin-parity of the new boson recently observed at the LHC at a mass near 125 GeV. An integrated luminosity of 17.3 fb(-1), collected by the CMS experiment in proton-proton collisions at center-of-mass energies of 7 and 8 TeV, is used. The measured mass in the ZZ channel, where both Z bosons decay to e or μ pairs, is 126.2 ± 0.6(stat) ± 0.2(syst) GeV. The angular distributions of the lepton pairs in this channel are sensitive to the spin-parity of the boson. Under the assumption of spin 0, the present data are consistent with the pure scalar hypothesis, while disfavoring the pure pseudoscalar hypothesis.",2012.0,"S. Chatrchyan, V. Khachatryan, A. Sirunyan, A. Tumasyan, W. Adam, E. Aguiló, T. Bergauer, M. Dragicevic, J. Erö, C. Fabjan, M. Friedl, R. Frühwirth, V. Ghete, N. Hörmann, J. Hrubec, M. Jeitler, W. Kiesenhofer, V. Knünz, M. Krammer, I. Krätschmer, D. Liko, I. Mikulec, M. Pernicka, D. Rabady, B. Rahbaran, C. Rohringer, H. Rohringer, R. Schöfbeck, J. Strauss, A. Taurok, W. Waltenberger, C. Wulz, V. Mossolov, N. Shumeiko, J. Gonzalez, S. Alderweireldt, M. Bansal, S. Bansal, T. Cornelis, E. Wolf, X. Janssen, S. Luyckx, L. Mucibello, S. Ochesanu, B. Roland, R. Rougny, H. Haevermaet, P. Mechelen, N. Remortel, A. Spilbeeck, F. Blekman, S. Blyweert, J. D’Hondt, R. Suarez, A. Kalogeropoulos, M. Maes, A. Olbrechts, S. Tavernier, W. Doninck, P. Mulders, G. Onsem, I. Villella, B. Clerbaux, G. Lentdecker, V. Dero, T. Hreus, A. Léonard, P. Marage, A. Mohammadi, T. Reis, L. Thomas, C. Velde, P. Vanlaer, Jing Wang, V. Adler, K. Beernaert, A. Cimmino, S. Costantini, G. Garcia, M. Grunewald, B. Klein, J. Lellouch, A. Marinov, J. Mccartin, A. A. O. Rios, D. Ryckbosch, M. Sigamani, N. Strobbe, F. Thyssen, M. Tytgat, S. Walsh, E. Yazgan, N. Zaganidis, S. Başeğmez, G. Bruno, R. Castello, L. Ceard, C. Delaere, T. Pree, D. Favart, L. Forthomme, A. Giammanco, J. Hollar, V. Lemaitre, J. Liao, O. Militaru, C. Nuttens, D. Pagano, A. Pin, K. Piotrzkowski, M. Selvaggi, J. Garcia, N. Beliy, T. Caebergs, E. Daubie, G. Hammad, G. Alves, M. Junior, T. Martins, M. Pol, M. Souza, W. L. A. Júnior, W. Carvalho, J. Chinellato, A. Custódio, E. Costa, D. J. Damião, C. Martins, S. F. Souza, H. Malbouisson, M. Małek, D. Figueiredo, L. Mundim, H. Nogima, W. D. Silva, A. Santoro, L. S. Jorge, A. Sznajder, E. Manganote, A. Pereira, T. S. Anjos, C. Bernardes, F. Dias, T. Tomei, E. Gregores, C. Lagana, F. Marinho, P. Mercadante, S. Novaes, S. Padula, V. Genchev, P. Iaydjiev, S. Piperov, M. Rodozov, S. Stoykova, G. Sultanov, V. Tcholakov, R. Trayanov, M. Vutova, A. Dimitrov, R. Hadjiiska, V. Kozhuharov, L. Litov, B. Pavlov, P. Petkov, J. Bian, G. Chen, H. Chen, C. Jiang, D. Liang, S. Liang, Xiangwei Meng, J. Tao, X. Wang, Z. Wang, H. Xiao, Ming Xu, J. Zang, Z. Zhang, C. Asawatangtrakuldee, Y. Ban, Y. Guo, W. Li, S. Liu, Y. Mao, S. Qian, H. Teng, Dayong Wang, L. Zhang, W. Zou, C. Avila, C. Montoya, J. Gomez, B. Moreno, A. Oliveros, J. Sanabria, N. Godinovic, D. Lelas, R. Plestina, D. Polic, I. Puljak, Z. Antunović, M. Kovač, V. Brigljevic, S. Duric, K. Kadija, J. Luetić, D. Mekterović, S. Morović, L. Tikvica, A. Attikis, G. Mavromanolakis, J. Mousa, C. Nicolaou, F. Ptochos, P. Razis, M. Finger, Y. Assran, S. Elgammal, A. Kamel, A. Awad, M. Mahmoud, A. Radi, M. Kadastik, M. Müntel, M. Murumaa, M. Raidal, L. Rebane, A. Tiko, P. Eerola, G. Fedi, M. Voutilainen, J. Härkönen, A. Heikkinen, V. Karimäki, R. Kinnunen, M. Kortelainen, T. Lampén, K. Lassila-Perini, S. Lehti, T. Lindén, P. Luukka, T. Mäenpää, T. Peltola, E. Tuominen, J. Tuominiemi, E. Tuovinen, D. Ungaro, L. Wendland, A. Korpela, T. Tuuva, M. Besançon, S. Choudhury, F. Couderc, M. Dejardin, D. Denegri, B. Fabbro, J. Faure, F. Ferri, S. Ganjour, A. Givernaud, P. Gras, G. H. Monchenault, P. Jarry, E. Locci, J. Malcles, L. Millischer, A. Nayak, J. Rander, A. Rosowsky, M. Titov, S. Baffioni, F. Beaudette, L. Benhabib, L. Bianchini, M. Bluj, P. Busson, C. Charlot, N. Daci, T. Dahms, M. Dalchenko, L. Dobrzyński, A. Florent, R. D. Cassagnac, M. Haguenauer, P. Miné, C. Mironov, I. Naranjo, M. Nguyen, C. Ochando, P. Paganini, D. Sabes, R. Salerno, Y. Sirois, C. Veelken, A. Zabi, J. Agram, J. Andrea, D. Bloch, D. Bodin, J. Brom, E. Chabert, C. Collard, É. Conte, F. Drouhin, J. Fontaine, D. Gelé, U. Goerlach, P. Juillot, A. Bihan, P. Hove, S. Beauceron, N. Beaupere, O. Bondu, G. Boudoul, S. Brochet, J. Chasserat, R. Chierici, D. Contardo, P. Depasse, H. Mamouni, J. Fay, S. Gascon, M. Gouzevitch, B. Ille, T. Kurca, M. Lethuillier, L. Mirabito, S. Perriès, L. Sgandurra, V. Sordini, Y. Tschudi, P. Verdier, S. Viret, Z. Tsamalaidze, C. Autermann, S. Beranek, B. Calpas, M. Edelhoff, L. Feld, N. Heracleous, O. Hindrichs, R. Jussen, K. Klein, J. Merz, A. Ostapchuk, A. Perieanu, F. Raupach, J. Sammet, S. Schael, D. Sprenger, H. Weber, B. Wittmer, V. Zhukov, M. Ata, J. Caudron, E. Dietz-Laursonn, D. Duchardt, M. Erdmann, R. Fischer, A. Güth, T. Hebbeker, C. Heidemann, K. Hoepfner, D. Klingebiel, P. Kreuzer, M. Merschmeyer, A. Meyer, M. Olschewski, K. Padeken, P. Papacz, H. Pieta, H. Reithler, S. Schmitz, L. Sonnenschein, J. Steggemann, D. Teyssier, S. Thüer, M. Weber, M. Bontenackels, V. Cherepanov, Y. Erdogan, G. Flügge, H. Geenen, M. Geisler, W. H. Ahmad, F. Hoehle, B. Kargoll, T. Kress, Y. Kuessel, J. Lingemann, A. Nowack, I. Nugent, L. Perchalla, O. Pooth, P. Sauerland, A. Stahl, M. Martin, I. Asin, N. Bartosik, J. Behr, W. Behrenhoff, U. Behrens, M. Bergholz, A. Bethani, K. Borras, A. Burgmeier, A. Cakir, L. Calligaris, A. Campbell, E. Castro, F. Costanza, D. Dammann, C. D. Pardos, T. Dorland, G. Eckerlin, D. Eckstein, G. Flucke, A. Geiser, I. Glushkov, P. Gunnellini, S. Habib, J. Hauk, G. Hellwig, H. Jung, M. Kasemann, P. Katsas, C. Kleinwort, H. Kluge, A. Knutsson, M. Krämer, D. Krücker, E. Kuznetsova, W. Lange, J. Leonard, W. Lohmann, B. Lutz, R. Mankel, I. Marfin, M. Marienfeld, I. Melzer-Pellmann, A. Meyer, J. Mnich, A. Mussgiller, S. Naumann-Emme, O. Novgorodova, F. Nowak, J. Olzem, H. Perrey, A. Petrukhin, D. Pitzl, A. Raspereza, P. Cipriano, C. Riedl, E. Ron, M. Rosin, J. Salfeld-Nebgen, R. Schmidt, T. Schoerner-Sadenius, N. Sen, A. Spiridonov, M. Stein, R. Walsh, C. Wissing, V. Blobel, H. Enderle, J. Erfle, U. Gebbert, M. Görner, M. Gosselink, J. Haller, T. Hermanns, R. Höing, K. Kaschube, G. Kaussen, H. Kirschenmann, R. Klanner, J. Lange, T. Peiffer, N. Pietsch, D. Rathjens, C. Sander, H. Schettler, P. Schleper, E. Schlieckau, A. Schmidt, M. Schröder, T. Schum, M. Seidel, J. Sibille, V. Sola, H. Stadie, G. Steinbrück, J. Thomsen, L. Vanelderen, C. Barth, C. Baus, J. Berger, C. Böser, T. Chwalek",https://www.semanticscholar.org/paper/87abbc817aa0023b3056b90eb9e6ff313644352a,semanticscholar
10.1103/physrevlett.111.201801,doi,Higgs Boson Pair Production at Next-to-Next-to-Leading Order in QCD,,2013.0,"Daniel de Florian, Javier Mazzitelli",https://doi.org/10.1103/physrevlett.111.201801,crossref
10.1103/physrevlett.113.112002,doi,Drell-Yan production at threshold to third order in QCD.,The recent computation on the full threshold contributions to Higgs boson production at next to next to next to leading order (N^{3}LO) in QCD contains valuable information on the soft gluons resulting from virtual and real emission partonic subprocesses. We use those from the real emissions to obtain the corresponding soft gluon contributions to Drell-Yan production and determine the missing δ(1-z) part of the N^{3}LO. The numerical impact of threshold effects demonstrates the importance of our results in the precision study with the Drell-Yan process at the LHC.,2014.0,"Taushif Ahmed, Maguni Mahakhud, N. Rana, V. Ravindran",https://www.semanticscholar.org/paper/4db78eb1d868fe53a06cbbeb010b15184eaa2e2f,semanticscholar
10.1103/physrevlett.114.212001,doi,Higgs boson gluon-fusion production in QCD at three loops.,"We present the cross section for the production of a Higgs boson at hadron colliders at next-to-next-to-next-to-leading order (N^{3}LO) in perturbative QCD. The calculation is based on a method to perform a series expansion of the partonic cross section around the threshold limit to an arbitrary order. We perform this expansion to sufficiently high order to obtain the value of the hadronic cross at N^{3}LO in the large top-mass limit. For renormalization and factorization scales equal to half the Higgs boson mass, the N^{3}LO corrections are of the order of +2.2%. The total scale variation at N^{3}LO is 3%, reducing the uncertainty due to missing higher order QCD corrections by a factor of 3.",2015.0,"C. Anastasiou, C. Duhr, F. Dulat, F. Herzog, B. Mistlberger",https://www.semanticscholar.org/paper/9d2937a9e72d90f9dd5f5e49d59b8f90e6020b33,semanticscholar
10.1103/physrevlett.117.079901,doi,"Erratum: Higgs Boson Pair Production in Gluon Fusion at Next-to-Leading Order with Full Top-Quark Mass Dependence [Phys. Rev. Lett. 117, 012001 (2016)].",,2016.0,"S. Borowka, N. Greiner, G. Heinrich, S. Jones, M. Kerner, J. Schlenk, U. Schubert, T. Zirke",https://www.semanticscholar.org/paper/04accbeaf2e7efcf091fb1b103ba58fdb2d7890b,semanticscholar
10.1103/physrevlett.119.191803,doi,Search for Heavy Higgs Bosons A/H Decaying to a Top Quark Pair in pp Collisions at sqrt[s]=8  TeV with the ATLAS Detector.,"A search for heavy pseudoscalar (A) and scalar (H) Higgs bosons decaying into a top quark pair (tt[over ¯]) has been performed with 20.3  fb^{-1} of proton-proton collision data collected by the ATLAS experiment at the Large Hadron Collider at a center-of-mass energy sqrt[s]=8  TeV. Interference effects between the signal process and standard model tt[over ¯] production, which are expected to distort the signal shape from a single peak to a peak-dip structure, are taken into account. No significant deviation from the standard model prediction is observed in the tt[over ¯] invariant mass spectrum in final states with an electron or muon, large missing transverse momentum, and at least four jets. The results are interpreted within the context of a type-II two-Higgs-doublet model. Exclusion limits on the signal strength are derived as a function of the mass m_{A/H} and the ratio of the vacuum expectation values of the two Higgs fields, tanβ, for m_{A/H}>500  GeV.",2017.0,"M. Aaboud, G. Aad, B. Abbott, O. Abdinov, B. Abeloos, S. H. Abidi, O. AbouZeid, N. Abraham, H. Abramowicz, H. Abreu, R. Abreu, Y. Abulaiti, B. Acharya, S. Adachi, L. Adamczyk, J. Adelman, M. Adersberger, T. Adye, A. Affolder, T. Agatonović-Jovin, C. Agheorghiesei, J. A. Aguilar-Saavedra, S. Ahlen, F. Ahmadov, G. Aielli, S. Akatsuka, H. Akerstedt, T. Åkesson, E. Akilli, A. Akimov, G. Alberghi, J. Albert, P. Albicocco, M. Alconada Verzini, S. Alderweireldt, M. Aleksa, I. Aleksandrov, C. Alexa, G. Alexander, T. Alexopoulos, M. Alhroob, B. Ali, M. Aliev, G. Alimonti, J. Alison, S. P. Alkire, B. Allbrooke, B. W. Allen, P. Allport, A. Aloisio, A. Alonso, F. Alonso, C. Alpigiani, A. Alshehri, M. Alstaty, B. Alvarez Gonzalez, D. Álvarez Piqueras, M. Alviggi, B. Amadio, Y. Amaral Coutinho, C. Amelung, D. Amidei, S. Amor Dos Santos, S. Amoroso, G. Amundsen, C. Anastopoulos, L. Ancu, N. Andari, T. Andeen, C. Anders, J. Anders, K. Anderson, A. Andreazza, V. Andrei, S. Angelidakis, I. Angelozzi, A. Angerami, A. Anisenkov, N. Anjos, A. Annovi, C. Antel, M. Antonelli, A. Antonov, D. Antrim, F. Anulli, M. Aoki, L. Aperio Bella, G. Arabidze, Y. Arai, J. P. Araque, V. Araujo Ferraz, A. Arce, R. Ardell, F. A. Arduh, J. Arguin, S. Argyropoulos, M. Arık, A. J. Armbruster, L. Armitage, O. Arnaez, H. Arnold, M. Arratia, O. Arslan, A. Artamonov, G. Artoni, S. Artz, S. Asai, N. Asbah, A. Ashkenazi, L. Asquith, K. Assamagan, R. Astalos, M. Atkinson, N. B. Atlay, K. Augsten, G. Avolio, B. Axen, M. Ayoub, G. Azuelos, A. Baas, M. Baca, H. Bachacou, K. Bachas, M. Backes, M. Backhaus, P. Bagnaia, M. Bahmani, H. Bahrasemani, J. Baines, M. Bajic, O. Baker, E. Baldin, P. Balek, F. Balli, W. Balunas, E. Banas, A. Bandyopadhyay, S. Banerjee, A. Bannoura, L. Barak, E. Barberio, D. Barberis, M. Barbero, T. Barillari, M. Barisits, J. Barkeloo, T. Barklow, N. Barlow, S. Barnes, B. Barnett, R. Barnett, Z. Barnovska-Blenessy, A. Baroncelli, G. Barone, A. Barr, L. Barranco Navarro, F. Barreiro, J. Barreiro Guimarães da Costa, R. Bartoldus, A. Barton, P. Bartos, A. Basalaev, A. Bassalat, R. Bates, S. J. Batista, J. Batley, M. Battaglia, M. Bauce, F. Bauer, H. Bawa, J. Beacham, M. Beattie, T. Beau, P. Beauchemin, P. Bechtle, H. Beck, H. Beck, K. Becker, M. Becker, M. Beckingham, C. Becot, A. Beddall, A. Beddall, V. Bednyakov, M. Bedognetti, C. Bee, T. Beermann, M. Begalli, M. Begel, J. Behr, A. Bell, G. Bella, L. Bellagamba, A. Bellerive, M. Bellomo, K. Belotskiy, O. Beltramello, N. Belyaev, O. Benary, D. Benchekroun, M. Bender, K. Bendtz, N. Benekos, Y. Benhammou, E. Benhar Noccioli, J. Benitez, D. Benjamin, M. Benoit, J. Bensinger, S. Bentvelsen, L. Beresford, M. Beretta, D. Berge, E. Bergeaas Kuutmann, N. Berger, J. Beringer, S. Berlendis, N. Bernard, G. Bernardi, C. Bernius, F. Bernlochner, T. Berry, P. Berta, C. Bertella, G. Bertoli, F. Bertolucci, I. Bertram, C. Bertsche, D. Bertsche, G. Besjes, O. Bessidskaia Bylund, M. Bessner, N. Besson, C. Betancourt, A. Bethani, S. Bethke, A. Bevan, J. Beyer, R. Bianchi, O. Biebel, D. Biedermann, R. Bielski, K. Bierwagen, N. Biesuz, M. Biglietti, T. Billoud, H. Bilokon, M. Bindi, A. Bingul, C. Bini, S. Biondi, T. Bisanz, C. Bittrich, D. Bjergaard, C. Black, J. Black, K. Black, R. Blair, T. Blažek, I. Bloch, C. Blocker, A. Blue, W. Blum, U. Blumenschein, S. Blunier, G. Bobbink, V. Bobrovnikov, S. Bocchetta, A. Bocci, C. Bock, M. Boehler, D. Boerner, D. Bogavac, A. Bogdanchikov, C. Bohm, V. Boisvert, P. Bokan, T. Bold, A. Boldyrev, A. Bolz, M. Bomben, M. Bona, M. Boonekamp, A. Borisov, G. Borissov, J. Bortfeldt, D. Bortoletto, V. Bortolotto, D. Boscherini, M. Bosman, J. Bossio Sola, J. Boudreau, J. Bouffard, E. Bouhova-Thacker, D. Boumediene, C. Bourdarios, S. Boutle, A. Boveia, J. Boyd, I. Boyko, J. Bracinik, A. Brandt, G. Brandt, O. Brandt, U. Bratzler, B. Brau, J. Brau, W. Breaden Madden, K. Brendlinger, A. Brennan, L. Brenner, R. Brenner, S. Bressler, D. Briglin, T. Bristow, D. Britton, D. Britzger, F. Brochu, I. Brock, R. Brock, G. Brooijmans, T. Brooks, W. Brooks, J. Brosamer, E. Brost, J. Broughton, P. Bruckman de Renstrom, D. Bruncko, A. Bruni, G. Bruni, L. S. Bruni, B. Brunt, M. Bruschi, N. Bruscino, P. Bryant, L. Bryngemark, T. Buanes, Q. Buat, P. Buchholz, A. Buckley, I. Budagov, F. Buehrer, M. K. Bugge, O. Bulekov, D. Bullock, T. J. Burch, S. Burdin, C. Burgard, A. Burger, B. Burghgrave, K. Burka, S. Burke, I. Burmeister, J. Burr, E. Busato, D. Büscher, V. Büscher, P. Bussey, J. Butler, C. Buttar, J. Butterworth, P. Butti, W. Buttinger, A. Buzatu, A. Buzykaev, S. Cabrera Urbán, D. Caforio, V. Cairo, O. Cakir, N. Calace, P. Calafiura, A. Calandri, G. Calderini, P. Calfayan, G. Callea, L. Calôba, S. Calvente Lopez, D. Calvet, S. Calvet, T. Calvet, R. Camacho Toro, S. Camarda, P. Camarri, D. Cameron, R. Caminal Armadans, C. Camincher, S. Campana, M. Campanelli, A. Camplani, A. Campoverde, V. Canale, M. Cano Bret, J. Cantero, T. Cao, M. Capeans Garrido, I. Caprini, M. Caprini, M. Capua, R. Carbone, R. Cardarelli, F. Cardillo, I. Carli, T. Carli, G. Carlino, B. Carlson, L. Carminati, R. Carney, S. Caron, E. Carquin, S. Carrá, G. Carrillo-Montoya, D. Casadei, M. P. Casado, M. Casolino, D. Casper, R. Castelijn, V. Castillo Gimenez, N. Castro, A. Catinaccio, J. Catmore, A. Cattai, J. Caudron, V. Cavaliere, E. Cavallaro, D. Cavalli, M. Cavalli-Sforza, V. Cavasinni, E. Celebi, F. Ceradini, L. Cerda Alberich, A. S. Cerqueira, A. Cerri, L. Cerrito, F. Cerutti, A. Cervelli, S. Cetin, A. Chafaq, D. Chakraborty, S. K. Chan, W. S. Chan, Y. Chan, P. Chang, J. D. Chapman, D. Charlton, C. C. Chau, C. Chavez Barajas, S. Che, S. Cheatham, A. Chegwidden, S. Chekanov, S. Chekulaev, G. Chelkov, M. Chelstowska, C. Chen, H. Chen, J. Chen, S. Chen, S. Chen, X. Chen, Y. Chen, Y. Chen, H. C. Cheng, H. Cheng, A. Cheplakov, E. Cheremushkina, R. Cherkaoui El Moursli, E. Cheu, K. Cheung, L. Chevalier, V. Chiarella, G. Chiarelli, G. Chiodini, A. Chisholm, A. Chitan, Y. H. Chiu, M. Chizhov, K. Choi, A. Chomont, S. Chouridou, Y. S. Chow, V. Christodoulou, M. Chu, J. Chudoba, A. Chuinard, J. Chwastowski, L. Chytka, A. Ciftci, D. Cinca, V. Cindro, I. A. Cioară, C. Ciocca, A. Ciocio, F. Cirotto, Z. Citron, M. Citterio, M. Ciubancan, A. Clark, B. L. Clark, M. Clark, P. J. Clark",https://www.semanticscholar.org/paper/de80cbda0ee307c5c2dfbe6dbacf9a5b1529d8e5,semanticscholar
10.1103/physrevlett.120.202003,doi,Double Resummation for Higgs Production.,"We present the first double-resummed prediction of the inclusive cross section for the main Higgs production channel in proton-proton collisions, namely, gluon fusion. Our calculation incorporates to all orders in perturbation theory two distinct towers of logarithmic corrections which are enhanced, respectively, at threshold, i.e., large x, and in the high-energy limit, i.e., small x. Large-x logarithms are resummed to next-to-next-to-next-to-leading logarithmic accuracy, while small-x ones to leading logarithmic accuracy. The double-resummed cross section is furthermore matched to the state-of-the-art fixed-order prediction at next-to-next-to-next-to-leading accuracy. We find that double resummation corrects the Higgs production rate by 2% at the currently explored center-of-mass energy of 13 TeV and its impact reaches 10% at future circular colliders at 100 TeV.",2018.0,"M. Bonvini, S. Marzani",https://www.semanticscholar.org/paper/5fa9b46b1d6929ebd03bd8feea34aac3df401c50,semanticscholar
10.1103/physrevlett.125.051804,doi,Higgs Boson Production in Bottom-Quark Fusion to Third Order in the Strong Coupling.,"We present the inclusive cross section at next-to-next-to-next-to-leading order (N^{3}LO) in perturbative QCD for the production of a Higgs boson via bottom-quark fusion. We employ the five-flavor scheme, treating the bottom quark as a massless parton while retaining a nonvanishing Yukawa coupling to the Higgs boson. We find that the dependence of the hadronic cross section on the renormalization and factorization scales is substantially reduced. For judicious choices of the scales the perturbative expansion of the cross section shows a convergent behavior. We present results for the N^{3}LO cross section at various collider energies. In comparison to the cross section obtained from the Santander matching of the four- and five-flavor schemes, we predict a slightly higher cross section, though the two predictions are consistent within theoretical uncertainties.",2020.0,"C. Duhr, F. Dulat, B. Mistlberger",https://www.semanticscholar.org/paper/baf298c7767b3951553d433836964aa2753461ae,semanticscholar
10.1103/physrevlett.125.172001,doi,Drell-Yan Cross Section to Third Order in the Strong Coupling Constant.,"We present phenomenological results for the inclusive cross section for the production of a lepton pair via virtual photon exchange at next-to-next-to-next-to-leading order in perturbative QCD. In line with the case of Higgs production, we find that the hadronic cross section receives corrections at the percent level, and the residual dependence on the perturbative scales is reduced. However, unlike in the Higgs case, we observe that the uncertainty band derived from scale variation is no longer contained in the band of the previous order.",2020.0,"C. Duhr, F. Dulat, B. Mistlberger",https://www.semanticscholar.org/paper/01076a086e50657f6bcbc3f743a3e8fe7896c017,semanticscholar
10.1103/physrevlett.127.162002,doi,Exact Top-Quark Mass Dependence in Hadronic Higgs Production.,"The impact of the finite top-quark mass on the inclusive Higgs production cross section at higher perturbative orders has been an open question for almost three decades. In this Letter, we report on the computation of this effect at next-to-next-to-leading order QCD. For the purely gluonic channel, it amounts to +0.62% relative to the result obtained in the Higgs effective field theory approximation. The formally subleading partonic channels overcompensate this shift, leading to an overall effect of -0.26% at a pp collider energy of 13 TeV, and -0.1% at 8 TeV. This result eliminates one of the main theoretical uncertainties to inclusive Higgs production cross section at the LHC.",2021.0,"M. Czakon, R. Harlander, J. Klappert, M. Niggetiedt",https://www.semanticscholar.org/paper/0976ee2ef3e46d17b059f7f4404d9c9047cb3d54,semanticscholar
10.1103/physrevlett.13.321,doi,Broken Symmetry and the Mass of Gauge Vector Mesons,,1964.0,"F. Englert, R. Brout",https://www.semanticscholar.org/paper/f368f95a533c910cb3ef71c8f4aa45df22a31168,semanticscholar
